year,state_abbr,state_name,acres_cropland_idled,acres_cropland_used_for_crops,acres_cropland_used_for_pasture,acres_defense_industrial,acres_farmsteads_roads_misc_farmland,acres_forest_use_land,acres_grassland_pasture_range,acres_grazed_forest_use_land,acres_miscellaneous_other_land,acres_rural_parks_wildlife,acres_rural_transportation,acres_special_uses_land,acres_total_cropland,acres_total_land,acres_ungrazed_forest_use_land,acres_urban_areas,blocks_250k_cropland_idled,blocks_250k_cropland_used_for_crops,blocks_250k_cropland_used_for_pasture,blocks_250k_defense_industrial,blocks_250k_farmsteads_roads_misc_farmland,blocks_250k_forest_use_land,blocks_250k_grassland_pasture_range,blocks_250k_grazed_forest_use_land,blocks_250k_miscellaneous_other_land,blocks_250k_rural_parks_wildlife,blocks_250k_rural_transportation,blocks_250k_special_uses_land,blocks_250k_total_cropland,blocks_250k_total_land,blocks_250k_ungrazed_forest_use_land,blocks_250k_urban_areas,share_of_total_land_total_cropland,share_of_total_land_cropland_used_for_crops,share_of_total_land_cropland_used_for_pasture,share_of_total_land_cropland_idled,share_of_total_land_grassland_pasture_range,share_of_total_land_forest_use_land,share_of_total_land_grazed_forest_use_land,share_of_total_land_ungrazed_forest_use_land,share_of_total_land_special_uses_land,share_of_total_land_rural_transportation,share_of_total_land_rural_parks_wildlife,share_of_total_land_defense_industrial,share_of_total_land_farmsteads_roads_misc_farmland,share_of_total_land_urban_areas,share_of_total_land_miscellaneous_other_land
1982,SC,South Carolina,201000.0,2713000.0,484000.0,291000.0,90000.0,12084000.0,443000.0,550000.0,1419000.0,300000.0,483000.0,1164000.0,3398000.0,19330000.0,11534000.0,822000.0,0.804,10.852,1.936,1.164,0.36,48.336,1.772,2.2,5.676,1.2,1.932,4.656,13.592,77.32,46.136,3.288,0.17578892912571134,0.1403517847904811,0.02503879979306777,0.010398344542162442,0.022917744438696326,0.6251422659079151,0.028453181583031558,0.5966890843248835,0.060217278841179514,0.024987066735644076,0.015519917227108122,0.015054319710294879,0.0046559751681324365,0.042524573202276254,0.07340920848422142
1982,SD,South Dakota,426000.0,17657000.0,2309000.0,3000.0,185000.0,1610000.0,23529000.0,750000.0,1371000.0,635000.0,774000.0,1597000.0,20392000.0,48609000.0,860000.0,110000.0,1.704,70.628,9.236,0.012,0.74,6.44,94.116,3.0,5.484,2.54,3.096,6.388,81.568,194.436,3.44,0.44,0.41951079018288795,0.36324548951840196,0.04750149149334485,0.008763809171141147,0.48404616429056346,0.0331214384167541,0.015429241498487935,0.017692196918266165,0.03285399823078031,0.01592297722643955,0.013063424468719784,6.171696599395174e-05,0.003805879569627024,0.0022629554197782305,0.028204653459235944
1982,TN,Tennessee,453000.0,5052000.0,2608000.0,156000.0,170000.0,12965000.0,1370000.0,1400000.0,343000.0,1393000.0,476000.0,2195000.0,8113000.0,26339000.0,11565000.0,1353000.0,1.812,20.208,10.432,0.624,0.68,51.86,5.48,5.6,1.372,5.572,1.904,8.78,32.452,105.356,46.26,5.412,0.30802232430995863,0.1918068263791336,0.09901666729944189,0.01719883063138312,0.05201412354303504,0.4922358479820798,0.053153118949086905,0.4390827290329929,0.08333649720946125,0.01807206044268955,0.05288735335434147,0.0059227761114696836,0.006454307300960553,0.05136869281293899,0.013022514142526292
1982,TX,Texas,3129000.0,25963000.0,10029000.0,480000.0,799000.0,14080000.0,103890000.0,6900000.0,1505000.0,1583000.0,1811000.0,4673000.0,39121000.0,167691000.0,7180000.0,4422000.0,12.516,103.852,40.116,1.92,3.196,56.32,415.56,27.6,6.02,6.332,7.244,18.692,156.484,670.764,28.72,17.688,0.23329218622347056,0.15482643671991939,0.05980642968316725,0.01865931982038392,0.6195323541513856,0.08396395751709991,0.04114710986278333,0.04281684765431657,0.027866731070838625,0.010799625501666757,0.009439981871418264,0.0028624076426284058,0.004764716055125201,0.02636993040771419,0.008974840629491148
1982,UT,Utah,116000.0,1409000.0,470000.0,1776000.0,51000.0,15443000.0,23238000.0,11000000.0,6491000.0,2778000.0,296000.0,4901000.0,1995000.0,52527000.0,4443000.0,459000.0,0.464,5.636,1.88,7.104,0.204,61.772,92.952,44.0,25.964,11.112,1.184,19.604,7.98,210.108,17.772,1.836,0.03798046718830316,0.026824299883869248,0.008947779237344603,0.0022083880670893063,0.4424010508881147,0.2940011803453462,0.20941610981019285,0.08458507053515335,0.0933043958345232,0.005635197136710644,0.052887086641155975,0.033811182820263866,0.0009709292363927123,0.00873836312753441,0.12357454261617834
1982,VA,Virginia,252000.0,2978000.0,1523000.0,211000.0,163000.0,15872000.0,1717000.0,1050000.0,474000.0,624000.0,329000.0,1327000.0,4753000.0,25410000.0,14822000.0,1267000.0,1.008,11.912,6.092,0.844,0.652,63.488,6.868,4.2,1.896,2.496,1.316,5.308,19.012,101.64,59.288,5.068,0.18705234159779616,0.11719795356158992,0.05993703266430539,0.009917355371900827,0.06757182211727666,0.6246359700905155,0.04132231404958678,0.5833136560409288,0.05222353404171586,0.012947658402203856,0.024557260920897283,0.008303817394726486,0.006414797323888233,0.049862258953168044,0.018654073199527745
1982,VT,Vermont,18000.0,561000.0,205000.0,12000.0,15000.0,4432000.0,260000.0,280000.0,126000.0,138000.0,83000.0,248000.0,784000.0,5935000.0,4152000.0,85000.0,0.072,2.244,0.82,0.048,0.06,17.728,1.04,1.12,0.504,0.552,0.332,0.992,3.136,23.74,16.608,0.34,0.13209772535804548,0.0945240101095198,0.03454085930918281,0.0030328559393428814,0.04380791912384162,0.7467565290648694,0.04717775905644482,0.6995787700084246,0.0417860151642797,0.013984835720303285,0.02325189553496209,0.0020219039595619206,0.002527379949452401,0.014321819713563605,0.02122999157540017
1982,WA,Washington,309000.0,7559000.0,612000.0,735000.0,128000.0,18557000.0,7705000.0,3900000.0,1573000.0,4012000.0,481000.0,5356000.0,8480000.0,42567000.0,14657000.0,896000.0,1.236,30.236,2.448,2.94,0.512,74.228,30.82,15.6,6.292,16.048,1.924,21.424,33.92,170.268,58.628,3.584,0.19921535461742665,0.17757887565485,0.014377334554936923,0.007259144407639721,0.18100876265651797,0.4359480348626871,0.09162026922263726,0.3443277656400498,0.12582516973242183,0.01129983320412526,0.0942514154156976,0.01726689689195856,0.0030070242206404023,0.021049169544482816,0.03695350858646369
1982,WI,Wisconsin,411000.0,10404000.0,1229000.0,67000.0,282000.0,14877000.0,2009000.0,1500000.0,2800000.0,854000.0,969000.0,2172000.0,12044000.0,34833000.0,13377000.0,931000.0,1.644,41.616,4.916,0.268,1.128,59.508,8.036,6.0,11.2,3.416,3.876,8.688,48.176,139.332,53.508,3.724,0.3457640742973617,0.2986822840409956,0.03528263428358166,0.011799155972784428,0.05767519306404846,0.4270949961243648,0.04306261303935923,0.3840323830850056,0.06235466368099216,0.027818448023426062,0.024516981023741852,0.0019234633824247122,0.008095771251399535,0.026727528493095627,0.08038354434013723
1982,WV,West Virginia,87000.0,786000.0,676000.0,1000.0,139000.0,11509000.0,557000.0,800000.0,946000.0,324000.0,201000.0,665000.0,1549000.0,15436000.0,10709000.0,210000.0,0.348,3.144,2.704,0.004,0.556,46.036,2.228,3.2,3.784,1.296,0.804,2.66,6.196,61.744,42.836,0.84,0.10034983156258098,0.050919927442342576,0.04379372894532262,0.005636175174915781,0.03608447784400104,0.7455947136563876,0.051826898160145116,0.6937678154962426,0.04308110909562063,0.01302150816273646,0.020989893754858772,6.47836227001814e-05,0.009004923555325214,0.013604560767038093,0.061285307074371596
1982,WY,Wyoming,53000.0,2264000.0,461000.0,11000.0,44000.0,5640000.0,45594000.0,3700000.0,2190000.0,5277000.0,436000.0,5768000.0,2778000.0,62073000.0,1940000.0,103000.0,0.212,9.056,1.844,0.044,0.176,22.56,182.376,14.8,8.76,21.108,1.744,23.072,11.112,248.292,7.76,0.412,0.04475375767241796,0.036473184798543654,0.007426739484155752,0.0008538333897185571,0.7345222560533565,0.09086076071722005,0.059607236640729463,0.03125352407649058,0.09292284890371015,0.007023987885231904,0.08501280750084578,0.000177210703526493,0.000708842814105972,0.0016593365875662526,0.03528104006572906
1987,AL,Alabama,977000.0,2370000.0,1456000.0,131000.0,154000.0,21659000.0,1935000.0,1694000.0,884000.0,508000.0,583000.0,1376000.0,4803000.0,32491000.0,19965000.0,1834000.0,3.908,9.48,5.824,0.524,0.616,86.636,7.74,6.776,3.536,2.032,2.332,5.504,19.212,129.964,79.86,7.336,0.14782555169123757,0.07294327659967376,0.044812409590348094,0.030069865501215723,0.05955495367948047,0.6666153704102674,0.052137515004155,0.6144778554061124,0.04235018928318611,0.017943430488442953,0.015635098950478595,0.004031885752977748,0.004739774091286818,0.056446400541688466,0.027207534394139917
1987,AR,Arkansas,1552000.0,6698000.0,1938000.0,22000.0,183000.0,16896000.0,2950000.0,4898000.0,1144000.0,746000.0,417000.0,1368000.0,10188000.0,33330000.0,11998000.0,784000.0,6.208,26.792,7.752,0.088,0.732,67.584,11.8,19.592,4.576,2.984,1.668,5.472,40.752,133.32,47.992,3.136,0.30567056705670564,0.20096009600960096,0.05814581458145814,0.046564656465646566,0.0885088508850885,0.5069306930693069,0.14695469546954695,0.35997599759975996,0.04104410441044105,0.012511251125112512,0.022382238223822383,0.0006600660066006601,0.005490549054905491,0.02352235223522352,0.034323432343234324
1987,AZ,Arizona,351000.0,1056000.0,140000.0,3649000.0,41000.0,17257000.0,41504000.0,13397000.0,1294000.0,5766000.0,393000.0,9849000.0,1547000.0,72645000.0,3860000.0,1194000.0,1.404,4.224,0.56,14.596,0.164,69.028,166.016,53.588,5.176,23.064,1.572,39.396,6.188,290.58,15.44,4.776,0.02129534035377521,0.014536444352673962,0.0019271801225135936,0.004831715878587653,0.5713263128914584,0.23755248124440773,0.18441737215224724,0.05313510909216051,0.13557712161883131,0.005409869915341731,0.07937228990295271,0.05023057333608645,0.0005643884644504095,0.01643609333058022,0.017812650560947073
1987,CA,California,1460000.0,8689000.0,1338000.0,2889000.0,291000.0,36441000.0,21833000.0,12751000.0,10277000.0,10501000.0,1088000.0,14769000.0,11487000.0,100031000.0,23690000.0,5224000.0,5.84,34.756,5.352,11.556,1.164,145.764,87.332,51.004,41.108,42.004,4.352,59.076,45.948,400.124,94.76,20.896,0.11483440133558596,0.08686307244754127,0.01337585348541952,0.014595475402625187,0.21826233867501074,0.3642970679089482,0.12747048414991352,0.2368265837590347,0.14764423028861054,0.010876628245243974,0.10497745698833362,0.028881046875468604,0.002909098179564335,0.0522238106187082,0.10273815117313632
1987,CO,Colorado,2058000.0,8684000.0,1170000.0,316000.0,118000.0,18837000.0,27898000.0,11858000.0,2067000.0,3776000.0,585000.0,4795000.0,11912000.0,66301000.0,6979000.0,792000.0,8.232,34.736,4.68,1.264,0.472,75.348,111.592,47.432,8.268,15.104,2.34,19.18,47.648,265.204,27.916,3.168,0.17966546507594153,0.130978416615134,0.017646792657727638,0.031040255803079893,0.42077796714981675,0.28411336178941493,0.17885099772250795,0.10526236406690699,0.07232168443914873,0.008823396328863819,0.05695238382528167,0.004766142290463191,0.0017797619945400522,0.011945521183692553,0.03117600036198549
1987,CT,Connecticut,15000.0,152000.0,40000.0,2000.0,8000.0,1776000.0,47000.0,39000.0,7000.0,212000.0,89000.0,311000.0,207000.0,3118000.0,1737000.0,770000.0,0.06,0.608,0.16,0.008,0.032,7.104,0.188,0.156,0.028,0.848,0.356,1.244,0.828,12.472,6.948,3.08,0.06638871071199487,0.048749198203976905,0.012828736369467608,0.004810776138550353,0.015073765234124438,0.5695958948043618,0.012508017960230917,0.5570878768441309,0.09974342527261065,0.028543938422065426,0.06799230275817832,0.0006414368184733803,0.0025657472738935213,0.24695317511225146,0.0022450288646568314
1987,DE,Delaware,46000.0,493000.0,10000.0,4000.0,7000.0,388000.0,12000.0,10000.0,41000.0,65000.0,37000.0,113000.0,549000.0,1237000.0,378000.0,134000.0,0.184,1.972,0.04,0.016,0.028,1.552,0.048,0.04,0.164,0.26,0.148,0.452,2.196,4.948,1.512,0.536,0.44381568310428454,0.39854486661277283,0.008084074373484237,0.037186742118027485,0.009700889248181084,0.31366208569118836,0.008084074373484237,0.3055780113177041,0.09135004042037187,0.029911075181891674,0.05254648342764753,0.0032336297493936943,0.005658852061438965,0.10832659660468877,0.033144704931285365
1987,FL,Florida,560000.0,2300000.0,1004000.0,677000.0,112000.0,16260000.0,5792000.0,6187000.0,594000.0,3056000.0,660000.0,4505000.0,3864000.0,34658000.0,10073000.0,3643000.0,2.24,9.2,4.016,2.708,0.448,65.04,23.168,24.748,2.376,12.224,2.64,18.02,15.456,138.632,40.292,14.572,0.11148941081424202,0.06636274453228692,0.028968780656702636,0.016157885625252468,0.16711870275261123,0.46915575047608055,0.17851578279185182,0.29063996768422873,0.12998441918171852,0.01904322234404755,0.08817589012637775,0.019533729586242714,0.003231577125050493,0.10511281666570489,0.017138900109642797
1987,GA,Georgia,1539000.0,3747000.0,1145000.0,272000.0,103000.0,23402000.0,1895000.0,1303000.0,1912000.0,711000.0,539000.0,1625000.0,6431000.0,37156000.0,22099000.0,1891000.0,6.156,14.988,4.58,1.088,0.412,93.608,7.58,5.212,7.648,2.844,2.156,6.5,25.724,148.624,88.396,7.564,0.17308106362364087,0.10084508558510066,0.030816018947141782,0.04141995909139843,0.051001184196361286,0.6298309828829799,0.03506836042631069,0.5947626224566692,0.04373452470664226,0.014506405425772419,0.019135536656260093,0.007320486597050275,0.002772096027559479,0.050893529981698785,0.05145871460867693
1987,IA,Iowa,5041000.0,20656000.0,2284000.0,19000.0,368000.0,1460000.0,1882000.0,1180000.0,2185000.0,287000.0,890000.0,1564000.0,27981000.0,35818000.0,280000.0,746000.0,20.164,82.624,9.136,0.076,1.472,5.84,7.528,4.72,8.74,1.148,3.56,6.256,111.924,143.272,1.12,2.984,0.7811993969512535,0.5766932827070188,0.0637668211513764,0.14073929309285835,0.052543413925959015,0.04076162823161539,0.03294432966664805,0.007817298564967335,0.04366519627003183,0.0248478418672176,0.008012731029091518,0.0005304595454799263,0.010274163828242783,0.020827516890948684,0.061002847730191524
1987,ID,Idaho,1045000.0,5102000.0,816000.0,683000.0,98000.0,17767000.0,19943000.0,4868000.0,2606000.0,4218000.0,279000.0,5278000.0,6963000.0,52744000.0,12899000.0,187000.0,4.18,20.408,3.264,2.732,0.392,71.068,79.772,19.472,10.424,16.872,1.116,21.112,27.852,210.976,51.596,0.748,0.1320150159259821,0.09673138176854239,0.015470954042165934,0.019812680115273776,0.3781093584104353,0.3368534809646595,0.09229485818292128,0.2445586227817382,0.10006825420900956,0.0052897011982405585,0.07997118155619597,0.012949340209312907,0.0018580312452601243,0.0035454269679963597,0.04940846352191718
1987,IL,Illinois,4009000.0,20167000.0,1021000.0,53000.0,294000.0,4030000.0,1668000.0,991000.0,932000.0,483000.0,1051000.0,1881000.0,25197000.0,35613000.0,3039000.0,1905000.0,16.036,80.668,4.084,0.212,1.176,16.12,6.672,3.964,3.728,1.932,4.204,7.524,100.788,142.452,12.156,7.62,0.7075225339061578,0.5662819756830371,0.028669306152247775,0.112571252070873,0.04683682924774661,0.11316092438154607,0.027826917137000532,0.08533400724454553,0.05281779125600202,0.029511695167495015,0.013562463145480583,0.0014882205936034593,0.008255412349422963,0.053491702468199814,0.026170218740347626
1987,IN,Indiana,2183000.0,10711000.0,747000.0,142000.0,230000.0,4296000.0,1326000.0,596000.0,1576000.0,137000.0,457000.0,966000.0,13641000.0,22996000.0,3700000.0,1191000.0,8.732,42.844,2.988,0.568,0.92,17.184,5.304,2.384,6.304,0.548,1.828,3.864,54.564,91.984,14.8,4.764,0.5931901200208732,0.46577665680987995,0.032483910245260046,0.09492955296573317,0.057662202122108194,0.1868150982779614,0.025917550878413638,0.16089754739954776,0.042007305618368414,0.019873021395025222,0.005957557836145416,0.006174986954252913,0.01000173943294486,0.051791615933205776,0.06853365802748304
1987,KS,Kansas,4078000.0,26780000.0,3485000.0,163000.0,286000.0,1207000.0,13255000.0,415000.0,1194000.0,121000.0,1133000.0,1703000.0,34343000.0,52338000.0,792000.0,636000.0,16.312,107.12,13.94,0.652,1.144,4.828,53.02,1.66,4.776,0.484,4.532,6.812,137.372,209.352,3.168,2.544,0.6561771561771562,0.5116741182314953,0.06658641904543544,0.07791661890022546,0.2532576712904582,0.023061637815736176,0.00792922924070465,0.015132408575031526,0.032538499751614505,0.021647751155947876,0.0023118957545187053,0.0031143719668309832,0.00546448087431694,0.012151782643585922,0.022813252321449044
1987,KY,Kentucky,1472000.0,4751000.0,3402000.0,164000.0,177000.0,11909000.0,1653000.0,1217000.0,487000.0,214000.0,451000.0,1006000.0,9625000.0,25388000.0,10692000.0,708000.0,5.888,19.004,13.608,0.656,0.708,47.636,6.612,4.868,1.948,0.856,1.804,4.024,38.5,101.552,42.768,2.832,0.3791161178509532,0.1871356546399874,0.13400031510950056,0.05798014810146526,0.06510950055144163,0.4690798802583898,0.047936032771388054,0.42114384748700173,0.03962501969434378,0.01776429809358752,0.008429179139751063,0.006459744761304553,0.006971797699700646,0.027887190798802582,0.019182290846069008
1987,LA,Louisiana,1145000.0,3934000.0,829000.0,104000.0,129000.0,13873000.0,2070000.0,6107000.0,4442000.0,702000.0,383000.0,1318000.0,5908000.0,28494000.0,7766000.0,883000.0,4.58,15.736,3.316,0.416,0.516,55.492,8.28,24.428,17.768,2.808,1.532,5.272,23.632,113.976,31.064,3.532,0.20734189653962237,0.13806415385695234,0.029093844318102056,0.04018389836456798,0.07264687302590019,0.4868744297044992,0.21432582298027655,0.27254860672422265,0.046255352003930654,0.013441426265178634,0.024636765634870498,0.003649891205166,0.004527268898715519,0.030988980136169016,0.15589246858987857
1987,MA,Massachusetts,22000.0,196000.0,53000.0,20000.0,14000.0,3010000.0,45000.0,44000.0,0.0,391000.0,132000.0,557000.0,271000.0,5008000.0,2966000.0,1125000.0,0.088,0.784,0.212,0.08,0.056,12.04,0.18,0.176,0.0,1.564,0.528,2.228,1.084,20.032,11.864,4.5,0.05411341853035144,0.03913738019169329,0.010583067092651758,0.00439297124600639,0.008985623003194889,0.6010383386581469,0.00878594249201278,0.5922523961661342,0.1112220447284345,0.026357827476038338,0.07807507987220447,0.003993610223642172,0.0027955271565495207,0.2246405750798722,0.0
1987,MD,Maryland,198000.0,1427000.0,189000.0,117000.0,28000.0,2462000.0,215000.0,99000.0,178000.0,417000.0,92000.0,654000.0,1814000.0,6296000.0,2363000.0,973000.0,0.792,5.708,0.756,0.468,0.112,9.848,0.86,0.396,0.712,1.668,0.368,2.616,7.256,25.184,9.452,3.892,0.2881194409148666,0.22665184243964423,0.030019059720457434,0.03144853875476493,0.03414866581956798,0.39104193138500637,0.015724269377382465,0.3753176620076239,0.10387547649301143,0.014612452350698857,0.06623252858958069,0.01858322744599746,0.0044472681067344345,0.1545425667090216,0.028271918678526048
1987,ME,Maine,100000.0,390000.0,87000.0,18000.0,16000.0,17437000.0,72000.0,91000.0,710000.0,222000.0,173000.0,429000.0,577000.0,19837000.0,17346000.0,612000.0,0.4,1.56,0.348,0.072,0.064,69.748,0.288,0.364,2.84,0.888,0.692,1.716,2.308,79.348,69.384,2.448,0.029087059535211977,0.01966023088168574,0.004385743812068357,0.005041084841457882,0.003629581085849675,0.8790139638050108,0.004587387205726673,0.8744265765992841,0.021626253969854313,0.008721076775722135,0.011191208348036498,0.0009073952714624187,0.0008065735746332611,0.030851439229722236,0.03579170237435096
1987,MI,Michigan,1459000.0,6403000.0,519000.0,16000.0,173000.0,17597000.0,1731000.0,384000.0,4622000.0,1414000.0,885000.0,2488000.0,8381000.0,36451000.0,17213000.0,1632000.0,5.836,25.612,2.076,0.064,0.692,70.388,6.924,1.536,18.488,5.656,3.54,9.952,33.524,145.804,68.852,6.528,0.22992510493539273,0.17566047570711366,0.014238292502263312,0.04002633672601575,0.047488409097144114,0.48275767468656555,0.010534690406298867,0.47222298428026666,0.06825601492414474,0.02427916929576692,0.0387918026940276,0.0004389454335957861,0.004746097500754437,0.044772434226770186,0.12680036212998272
1987,MN,Minnesota,4790000.0,17510000.0,1122000.0,4000.0,310000.0,13572000.0,1661000.0,1236000.0,3225000.0,6045000.0,1206000.0,7565000.0,23422000.0,50911000.0,12336000.0,1466000.0,19.16,70.04,4.488,0.016,1.24,54.288,6.644,4.944,12.9,24.18,4.824,30.26,93.688,203.644,49.344,5.864,0.4600577478344562,0.3439335310640137,0.02203845927206301,0.09408575749837952,0.032625562255701124,0.2665828602855964,0.024277661016283317,0.24230519926931313,0.14859264206163697,0.023688397399383238,0.11873661880536623,7.856848225334407e-05,0.006089057374634166,0.028795348745850602,0.06334583881675866
1987,MO,Missouri,2725000.0,12323000.0,5396000.0,66000.0,358000.0,12192000.0,6465000.0,3167000.0,2044000.0,620000.0,699000.0,1743000.0,20444000.0,44125000.0,9025000.0,1237000.0,10.9,49.292,21.584,0.264,1.432,48.768,25.86,12.668,8.176,2.48,2.796,6.972,81.776,176.5,36.1,4.948,0.4633201133144476,0.27927478753541074,0.12228895184135977,0.06175637393767705,0.14651558073654392,0.2763059490084986,0.07177337110481587,0.20453257790368273,0.0395014164305949,0.015841359773371106,0.01405099150141643,0.0014957507082152975,0.008113314447592068,0.02803399433427762,0.04632294617563739
1987,MS,Mississippi,1607000.0,4941000.0,1244000.0,17000.0,182000.0,16674000.0,2287000.0,5494000.0,1847000.0,296000.0,385000.0,880000.0,7792000.0,30229000.0,11180000.0,749000.0,6.428,19.764,4.976,0.068,0.728,66.696,9.148,21.976,7.388,1.184,1.54,3.52,31.168,120.916,44.72,2.996,0.25776572165801054,0.16345231400310958,0.041152535644579706,0.053160872010321214,0.07565582718581494,0.5515895332296801,0.18174600549141554,0.36984352773826457,0.029111118462403652,0.012736114327301597,0.009791921664626682,0.0005623738793873432,0.006020708591088028,0.024777531509477653,0.06110026795461312
1987,MT,Montana,1651000.0,15321000.0,1292000.0,6000.0,126000.0,18709000.0,47139000.0,6953000.0,2649000.0,5393000.0,620000.0,6145000.0,18264000.0,93048000.0,11756000.0,142000.0,6.604,61.284,5.168,0.024,0.504,74.836,188.556,27.812,10.596,21.572,2.48,24.58,73.056,372.192,47.024,0.568,0.19628578798039722,0.16465695125096724,0.013885306508468748,0.017743530220961225,0.5066094918751612,0.20106826584128623,0.07472487318373312,0.1263433926575531,0.06604118304530995,0.0066632275814633305,0.05795933281747055,6.448284756254837e-05,0.0013541397988135156,0.0015260940589803113,0.028469177198865103
1987,NC,North Carolina,1148000.0,4070000.0,783000.0,301000.0,144000.0,18401000.0,1210000.0,679000.0,2053000.0,1054000.0,619000.0,2118000.0,6001000.0,31260000.0,17722000.0,1477000.0,4.592,16.28,3.132,1.204,0.576,73.604,4.84,2.716,8.212,4.216,2.476,8.472,24.004,125.04,70.888,5.908,0.1919705694177863,0.13019833653230967,0.02504798464491363,0.03672424824056302,0.03870761356365963,0.5886436340371082,0.021721049264235445,0.5669225847728727,0.06775431861804222,0.01980166346769034,0.033717210492642355,0.00962891874600128,0.004606525911708253,0.047248880358285346,0.06567498400511836
1987,ND,North Dakota,2441000.0,25464000.0,1522000.0,13000.0,192000.0,460000.0,11187000.0,284000.0,1565000.0,577000.0,819000.0,1601000.0,29427000.0,44352000.0,176000.0,112000.0,9.764,101.856,6.088,0.052,0.768,1.84,44.748,1.136,6.26,2.308,3.276,6.404,117.708,177.408,0.704,0.448,0.6634875541125541,0.5741341991341992,0.034316378066378064,0.05503697691197691,0.25223214285714285,0.010371572871572872,0.006403318903318903,0.003968253968253968,0.036097582972582976,0.018465909090909092,0.013009559884559884,0.0002931096681096681,0.004329004329004329,0.0025252525252525255,0.035285894660894664
1987,NE,Nebraska,3660000.0,18000000.0,2565000.0,22000.0,252000.0,699000.0,20435000.0,469000.0,1910000.0,379000.0,861000.0,1514000.0,24225000.0,49052000.0,230000.0,269000.0,14.64,72.0,10.26,0.088,1.008,2.796,81.74,1.876,7.64,1.516,3.444,6.056,96.9,196.208,0.92,1.076,0.49386365489684414,0.3669575144744353,0.05229144581260703,0.07461469460980184,0.4165987115713936,0.014250183478757237,0.009561281904917231,0.004688901573840006,0.03086520427301639,0.017552801109027155,0.007726494332545054,0.0004485036288020876,0.005137405202642094,0.0054839761885346165,0.03893826959145397
1987,NH,New Hampshire,9000.0,107000.0,31000.0,7000.0,6000.0,4803000.0,50000.0,45000.0,81000.0,158000.0,92000.0,263000.0,147000.0,5756000.0,4758000.0,412000.0,0.036,0.428,0.124,0.028,0.024,19.212,0.2,0.18,0.324,0.632,0.368,1.052,0.588,23.024,19.032,1.648,0.02553856845031272,0.01858929812369701,0.005385684503127172,0.0015635858234885338,0.008686587908269632,0.8344336344683808,0.007817929117442668,0.8266157053509382,0.045691452397498264,0.015983321751216122,0.027449617790132035,0.0012161223071577485,0.0010423905489923557,0.07157748436414177,0.014072272411396804
1987,NJ,New Jersey,80000.0,499000.0,73000.0,71000.0,19000.0,1914000.0,35000.0,19000.0,55000.0,530000.0,92000.0,712000.0,652000.0,4779000.0,1895000.0,1411000.0,0.32,1.996,0.292,0.284,0.076,7.656,0.14,0.076,0.22,2.12,0.368,2.848,2.608,19.116,7.58,5.644,0.13643021552626072,0.10441514961288972,0.015275162167817534,0.016739903745553463,0.00732370788867964,0.4005021971123666,0.003975727139568948,0.39652646997279767,0.1489851433354258,0.01925088930738648,0.1109018623142917,0.014856664574178698,0.003975727139568948,0.2952500523121992,0.011508683825068006
1987,NM,New Mexico,665000.0,1217000.0,557000.0,1012000.0,53000.0,17127000.0,51818000.0,10579000.0,2152000.0,2233000.0,349000.0,3647000.0,2439000.0,77654000.0,6548000.0,471000.0,2.66,4.868,2.228,4.048,0.212,68.508,207.272,42.316,8.608,8.932,1.396,14.588,9.756,310.616,26.192,1.884,0.0314085559018209,0.015672083859170165,0.007172843639735236,0.008563628402915496,0.6672933783192109,0.2205552836943364,0.13623251860818503,0.08432276508615139,0.046964741030726044,0.004494295206943622,0.02875576274242151,0.013032168336466891,0.0006825147448940171,0.006065366883869472,0.027712674170036315
1987,NV,Nevada,60000.0,583000.0,209000.0,3896000.0,28000.0,7383000.0,45735000.0,6345000.0,8545000.0,3245000.0,348000.0,7517000.0,852000.0,70332000.0,1038000.0,300000.0,0.24,2.332,0.836,15.584,0.112,29.532,182.94,25.38,34.18,12.98,1.392,30.068,3.408,281.328,4.152,1.2,0.012113973724620372,0.00828925666837286,0.002971620315077063,0.0008530967411704487,0.6502729909571745,0.10497355400102372,0.09021498037877496,0.014758573622248763,0.10687880338963772,0.004947961098788603,0.04613831541830177,0.05539441506000114,0.0003981118125462094,0.0042654837058522434,0.1214951942216914
1987,NY,New York,630000.0,3802000.0,822000.0,162000.0,97000.0,16226000.0,1005000.0,592000.0,1697000.0,3154000.0,485000.0,3898000.0,5254000.0,30321000.0,15634000.0,2241000.0,2.52,15.208,3.288,0.648,0.388,64.904,4.02,2.368,6.788,12.616,1.94,15.592,21.016,121.284,62.536,8.964,0.17327924540747336,0.12539164275584577,0.0271099238151776,0.020777678836449986,0.03314534481052736,0.5351406615876785,0.019524422017743476,0.5156162395699351,0.1285577652452096,0.015995514659806736,0.10402031595264008,0.005342831700801425,0.0031991029319613467,0.07390917186108638,0.0559678110880248
1987,OH,Ohio,1742000.0,9689000.0,942000.0,42000.0,255000.0,7141000.0,1502000.0,629000.0,1757000.0,358000.0,529000.0,1184000.0,12373000.0,26243000.0,6512000.0,2286000.0,6.968,38.756,3.768,0.168,1.02,28.564,6.008,2.516,7.028,1.432,2.116,4.736,49.492,104.972,26.048,9.144,0.47147810844796706,0.36920321609572077,0.035895286362077505,0.0663796059901688,0.05723431010174142,0.27211065808025,0.023968296307586786,0.2481423617726632,0.045116793049575124,0.020157756354075372,0.013641733033570858,0.0016004267804747934,0.009716876881454102,0.08710894333727089,0.06695118698319552
