year,state_fips,state_abbr,state_name,observed_majority_cell_count,observed_majority_area_km2,rasterized_state_area_km2,state_land_area_km2,observed_majority_share_state_area,majority_dominant_code,majority_dominant_label,majority_dominant_slug,majority_dominant_cell_count,majority_dominant_area_km2,majority_dominant_share_observed,majority_dominant_share_state_area,majority_cells_agriculture,majority_cells_commercial,majority_cells_governmental,majority_cells_industrial,majority_cells_no_classified_land_use_record,majority_cells_recreational,majority_cells_residential_income,majority_cells_residential_owned,majority_cells_vacant_land,majority_area_km2_agriculture,majority_area_km2_commercial,majority_area_km2_governmental,majority_area_km2_industrial,majority_area_km2_no_classified_land_use_record,majority_area_km2_recreational,majority_area_km2_residential_income,majority_area_km2_residential_owned,majority_area_km2_vacant_land,majority_share_observed_agriculture,majority_share_observed_commercial,majority_share_observed_governmental,majority_share_observed_industrial,majority_share_observed_recreational,majority_share_observed_residential_income,majority_share_observed_residential_owned,majority_share_observed_vacant_land,majority_share_state_area_agriculture,majority_share_state_area_commercial,majority_share_state_area_governmental,majority_share_state_area_industrial,majority_share_state_area_no_classified_land_use_record,majority_share_state_area_recreational,majority_share_state_area_residential_income,majority_share_state_area_residential_owned,majority_share_state_area_vacant_land,cumulative_through_year,total_property_record_count,counts_dominant_code,counts_dominant_label,counts_dominant_slug,counts_dominant_record_count,counts_dominant_record_share,counts_dominant_occupied_cell_count,counts_dominant_occupied_area_km2,record_count_agriculture,record_count_commercial,record_count_governmental,record_count_industrial,record_count_recreational,record_count_residential_income,record_count_residential_owned,record_count_vacant_land,record_share_agriculture,record_share_commercial,record_share_governmental,record_share_industrial,record_share_recreational,record_share_residential_income,record_share_residential_owned,record_share_vacant_land,occupied_cells_agriculture,occupied_cells_commercial,occupied_cells_governmental,occupied_cells_industrial,occupied_cells_recreational,occupied_cells_residential_income,occupied_cells_residential_owned,occupied_cells_vacant_land,occupied_area_km2_agriculture,occupied_area_km2_commercial,occupied_area_km2_governmental,occupied_area_km2_industrial,occupied_area_km2_recreational,occupied_area_km2_residential_income,occupied_area_km2_residential_owned,occupied_area_km2_vacant_land,records_per_occupied_cell_agriculture,records_per_occupied_cell_commercial,records_per_occupied_cell_governmental,records_per_occupied_cell_industrial,records_per_occupied_cell_recreational,records_per_occupied_cell_residential_income,records_per_occupied_cell_residential_owned,records_per_occupied_cell_vacant_land,property_records_per_observed_majority_km2
2010,38,ND,North Dakota,14848,928.0,183109.375,178698.456949,0.005068009215803396,RO,Residential-Owned,residential_owned,10267,641.6875,0.691473599137931,0.003504394572915778,230.0,2854.0,151.0,20.0,2914902.0,53.0,677.0,10267.0,596.0,14.375,178.375,9.4375,1.25,182181.375,3.3125,42.3125,641.6875,37.25,0.015490301724137932,0.1922144396551724,0.010169719827586207,0.0013469827586206897,0.0035695043103448278,0.045595366379310345,0.691473599137931,0.040140086206896554,7.850499189350627e-05,0.0009741445515828996,5.1540233808345424e-05,6.826521034217937e-06,0.9949319907841966,1.8090280740677533e-05,0.00023107773700827716,0.003504394572915778,0.0002034303268196945,2014,230744,RO,Residential-Owned,residential_owned,174954,0.7582168983808897,13472,842.0,560.0,39484.0,682.0,54.0,98.0,13259.0,174954.0,1653.0,0.002426932011233228,0.17111604202059424,0.0029556564851090385,0.00023402558679748987,0.0004247131019658149,0.057461949173109594,0.7582168983808897,0.00716378324030094,245.0,3672.0,237.0,30.0,64.0,1070.0,13472.0,931.0,15.3125,229.5,14.8125,1.875,4.0,66.875,842.0,58.1875,2.2857142857142856,10.752723311546841,2.8776371308016877,1.8,1.53125,12.391588785046729,12.986490498812351,1.7755102040816326,248.64655172413794
2010,39,OH,Ohio,548243,34265.1875,106857.1875,105823.700104,0.3206633854180375,RO,Residential-Owned,residential_owned,332104,20756.5,0.6057605842664657,0.1942452397036933,38854.0,119280.0,10944.0,1081.0,1161472.0,2706.0,23075.0,332104.0,20199.0,2428.375,7455.0,684.0,67.5625,72592.0,169.125,1442.1875,20756.5,1262.4375,0.07087003390832168,0.2175677573630671,0.01996195117858322,0.0019717534013202176,0.004935767533739601,0.042089000680355246,0.6057605842664657,0.03684315166814715,0.02272542499773354,0.06976601363385125,0.006401066844474079,0.0006322691208768713,0.6793366145819625,0.001582719927005378,0.013496401447024797,0.1942452397036933,0.011814249743378283,2014,8170308,RO,Residential-Owned,residential_owned,6779823,0.8298124134365559,506009,31625.5625,137684.0,841409.0,48799.0,2681.0,8685.0,306140.0,6779823.0,45087.0,0.016851751488438378,0.10298375532476867,0.005972724651261617,0.00032813940429173537,0.0010629954219596128,0.03746982365903464,0.8298124134365559,0.005518396613689472,51682.0,144821.0,16874.0,1352.0,3429.0,40662.0,506009.0,29269.0,3230.125,9051.3125,1054.625,84.5,214.3125,2541.375,31625.5625,1829.3125,2.664060988351844,5.80999302587332,2.891963968235155,1.9829881656804733,2.5328083989501313,7.528896758644435,13.398621368394632,1.5404352728142403,238.44340557015775
2010,40,OK,Oklahoma,216216,13513.5,181039.4375,177664.190465,0.07464395706598459,C,Commercial,commercial,160679,10042.4375,0.7431411181411182,0.0554709937164934,1851.0,160679.0,640.0,784.0,2680415.0,763.0,3934.0,44683.0,2882.0,115.6875,10042.4375,40.0,49.0,167525.9375,47.6875,245.875,2792.6875,180.125,0.00856088356088356,0.7431411181411182,0.00296000296000296,0.003626003626003626,0.0035288785288785287,0.018194768194768195,0.20665908165908167,0.01332926332926333,0.0006390182249654858,0.0554709937164934,0.00022094633386164823,0.0002706592589805191,0.9253560429340154,0.0002634094574006838,0.001358129495955819,0.015425851618656294,0.0009949489596707346,2014,2230268,RO,Residential-Owned,residential_owned,1527787,0.6850239522783809,206268,12891.75,2298.0,637016.0,1922.0,1906.0,3245.0,44574.0,1527787.0,11520.0,0.0010303694443896429,0.2856230731015286,0.000861779839911616,0.0008546058141891468,0.0014549820918382903,0.019985938909583962,0.6850239522783809,0.005165298520177844,1919.0,172746.0,872.0,1064.0,1028.0,5974.0,206268.0,7236.0,119.9375,10796.625,54.5,66.5,64.25,373.375,12891.75,452.25,1.197498697238145,3.6875875562965277,2.2041284403669725,1.7913533834586466,3.156614785992218,7.461332440575829,7.406805709077511,1.592039800995025,165.03999703999705
2010,41,OR,Oregon,174966,10935.375,251335.6875,248628.426864,0.04350904206550452,RO,Residential-Owned,residential_owned,125796,7862.25,0.7189739720860053,0.03128186879549288,12245.0,17356.0,3433.0,420.0,3846405.0,967.0,6536.0,125796.0,8213.0,765.3125,1084.75,214.5625,26.25,240400.3125,60.4375,408.5,7862.25,513.3125,0.06998502566212864,0.09919641530354469,0.019620954928386086,0.002400466376324543,0.005526788061680555,0.03735582913251718,0.7189739720860053,0.046940548449413026,0.0030449814254889687,0.004315941006189183,0.0008536889533445186,0.00010444199254433376,0.9564909579344955,0.00024046525426278748,0.0016253163411184893,0.03128186879549288,0.0020423382970633647,2014,2532560,RO,Residential-Owned,residential_owned,2251797,0.8891386581166882,164684,10292.75,28142.0,123849.0,10684.0,1692.0,4590.0,89090.0,2251797.0,22716.0,0.011112076318033926,0.04890269134788514,0.0042186562213728405,0.0006680986827557886,0.0018123953627949584,0.03517784376283287,0.8891386581166882,0.008969580187636226,14252.0,24645.0,4808.0,602.0,1308.0,12403.0,164684.0,11571.0,890.75,1540.3125,300.5,37.625,81.75,775.1875,10292.75,723.1875,1.9746000561324726,5.025319537431527,2.2221297836938434,2.8106312292358804,3.5091743119266057,7.1829396113843424,13.673441257195599,1.963183821623023,231.59333813426608
2010,42,PA,Pennsylvania,466849,29178.0625,117341.1875,115881.934065,0.24866002400052412,RO,Residential-Owned,residential_owned,310129,19383.0625,0.664302590345058,0.16518549805881247,22899.0,87482.0,7200.0,1765.0,1410610.0,3937.0,22504.0,310129.0,10933.0,1431.1875,5467.625,450.0,110.3125,88163.125,246.0625,1406.5,19383.0625,683.3125,0.04905012113124372,0.18738821331951017,0.01542254561967574,0.0037806656970455115,0.008433133625647694,0.04820402314238651,0.664302590345058,0.02341870711943262,0.01219680429772368,0.04659595762144473,0.0038349705639377477,0.0009401004229652951,0.7513399759994759,0.0020969832097531825,0.01198641355150765,0.16518549805881247,0.005823296274379361,2014,7302763,RO,Residential-Owned,residential_owned,6288180,0.8610686119760425,438015,27375.9375,44757.0,576996.0,20953.0,5389.0,10575.0,334804.0,6288180.0,21109.0,0.0061287761906007356,0.07901064295801466,0.0028691880045949732,0.0007379398728946838,0.0014480820478495605,0.04584620916768078,0.8610686119760425,0.0028905497823221156,26783.0,106416.0,10473.0,2368.0,4839.0,37092.0,438015.0,14716.0,1673.9375,6651.0,654.5625,148.0,302.4375,2318.25,27375.9375,919.75,1.67109733786357,5.422079386558412,2.0006683853719087,2.275760135135135,2.185368877867328,9.026312951579856,14.356083695763843,1.4344251155205219,250.2826567048446
2010,44,RI,Rhode Island,25092,1568.25,2842.3125,2677.759219,0.5517514347912131,C,Commercial,commercial,10493,655.8125,0.41818109357564165,0.23073201838291885,560.0,10493.0,1189.0,2.0,20385.0,2.0,3170.0,8672.0,1004.0,35.0,655.8125,74.3125,0.125,1274.0625,0.125,198.125,542.0,62.75,0.022317870237525905,0.41818109357564165,0.04738562091503268,7.970667941973537e-05,7.970667941973537e-05,0.12633508688028056,0.3456081619639726,0.040012753068707156,0.012313916925039031,0.23073201838291885,0.0261450843283418,4.397827473228225e-05,0.44824856520878686,4.397827473228225e-05,0.06970556545066738,0.19068979923917584,0.02207709391560569,2014,664004,RO,Residential-Owned,residential_owned,419994,0.6325172739923254,23604,1475.25,1054.0,168566.0,5294.0,3.0,3.0,65438.0,419994.0,3652.0,0.0015873398353021969,0.2538629285365751,0.007972843537087127,4.518045072017638e-06,4.518045072017638e-06,0.09855061114089674,0.6325172739923254,0.005499966867669472,652.0,15170.0,1955.0,2.0,3.0,5615.0,23604.0,1646.0,40.75,948.125,122.1875,0.125,0.1875,350.9375,1475.25,102.875,1.616564417177914,11.111799604482531,2.707928388746803,1.5,1.0,11.65414069456812,17.79334011184545,2.218712029161604,423.40443169137575
2010,45,SC,South Carolina,279497,17468.5625,80573.5,77866.132568,0.21680282599117576,RO,Residential-Owned,residential_owned,209042,13065.125,0.7479221601662988,0.16215163794547835,12954.0,34434.0,1409.0,520.0,1009679.0,976.0,5776.0,209042.0,14386.0,809.625,2152.125,88.0625,32.5,63104.9375,61.0,361.0,13065.125,899.125,0.04634754576972203,0.1231998912331796,0.00504119901108062,0.001860485085707539,0.0034919873916356885,0.020665695875089894,0.7479221601662988,0.051471035467285875,0.0100482789006311,0.026710084581158818,0.0010929461919861989,0.00040335842429582925,0.7831971740088243,0.0007570727348321719,0.0044803812667936725,0.16215163794547835,0.011159065945999615,2014,2891331,RO,Residential-Owned,residential_owned,2591262,0.8962176935120884,264584,16536.5,26299.0,187761.0,3318.0,1208.0,2361.0,47680.0,2591262.0,31442.0,0.009095810891246973,0.06493929612348084,0.0011475683690314253,0.0004178006599728637,0.0008165789389039166,0.01649067505588257,0.8962176935120884,0.01087457644939303,14541.0,41781.0,2039.0,669.0,1237.0,8977.0,264584.0,18943.0,908.8125,2611.3125,127.4375,41.8125,77.3125,561.0625,16536.5,1183.9375,1.8086101368544116,4.49393264881166,1.6272682687591957,1.805680119581465,1.9086499595796282,5.311351230923471,9.793721464638828,1.6598215699730772,165.51625241058045
2010,46,SD,South Dakota,44261,2766.3125,199727.6875,196345.992286,0.01385042071345266,RO,Residential-Owned,residential_owned,31783,1986.4375,0.7180813808996633,0.009945729231957388,419.0,9546.0,124.0,137.0,3151382.0,134.0,642.0,31783.0,1476.0,26.1875,596.625,7.75,8.5625,196961.375,8.375,40.125,1986.4375,92.25,0.009466573281218228,0.2156751993854635,0.0028015634531528884,0.0030952757506608527,0.003027495989697476,0.014504868846162536,0.7180813808996633,0.03334764239398116,0.00013111602265960246,0.002987192248946456,3.880283248160073e-05,4.2870871370800806e-05,0.9861495792865473,4.193209316560079e-05,0.00020089853591280377,0.009945729231957388,0.0004618788769584087,2014,441457,RO,Residential-Owned,residential_owned,383076,0.8677538242682753,41472,2592.0,555.0,43856.0,324.0,300.0,453.0,7261.0,383076.0,5632.0,0.0012572005880527436,0.09934376394529931,0.0007339333162686287,0.0006795678854339154,0.0010261475070052124,0.016447808053785533,0.8677538242682753,0.012757754435879372,431.0,11061.0,202.0,180.0,167.0,1193.0,41472.0,2775.0,26.9375,691.3125,12.625,11.25,10.4375,74.5625,2592.0,173.4375,1.2877030162412992,3.9649217973058493,1.603960396039604,1.6666666666666667,2.712574850299401,6.086336965632858,9.236979166666666,2.0295495495495497,159.58319965658254
2010,47,TN,Tennessee,442931,27683.1875,109112.375,106791.646253,0.2537126288379297,C,Commercial,commercial,251715,15732.1875,0.568293932915059,0.1441833476725257,6165.0,251715.0,1017.0,1102.0,1302867.0,954.0,14218.0,161959.0,5801.0,385.3125,15732.1875,63.5625,68.875,81429.1875,59.625,888.625,10122.4375,362.5625,0.013918646470895015,0.568293932915059,0.0022960686878994697,0.002487972167222434,0.0021538343444012726,0.032099807870751874,0.3656528895019766,0.013096848041794321,0.003531336385996547,0.1441833476725257,0.0005825416227994304,0.000631229959021605,0.7462873711620703,0.0005464549735994657,0.008144126640080926,0.09277075583773152,0.003322835746174529,2014,4137540,RO,Residential-Owned,residential_owned,2970900,0.7180353543409852,427628,26726.75,8420.0,1048977.0,5888.0,2897.0,3910.0,86184.0,2970900.0,10364.0,0.002035025643256621,0.2535267332762946,0.0014230678132416846,0.0007001744998235667,0.0009450059697308062,0.02082976841311504,0.7180353543409852,0.002504870043552449,6512.0,274230.0,1612.0,1344.0,1301.0,19582.0,427628.0,7266.0,407.0,17139.375,100.75,84.0,81.3125,1223.875,26726.75,454.125,1.292997542997543,3.825172300623564,3.652605459057072,2.1555059523809526,3.005380476556495,4.401184761515678,6.9473935289550734,1.4263693916873108,149.46038999302374
2010,48,TX,Texas,891255,55703.4375,687683.875,676680.588914,0.08100151759411256,RO,Residential-Owned,residential_owned,565997,35374.8125,0.6350561848180375,0.05144051472778826,86780.0,182241.0,5483.0,1757.0,10111687.0,2002.0,27786.0,565997.0,19209.0,5423.75,11390.0625,342.6875,109.8125,631980.4375,125.125,1736.625,35374.8125,1200.5625,0.09736831770929756,0.2044768332295471,0.006151999147269861,0.0019713774396777576,0.00224627070815872,0.031176262685763335,0.6350561848180375,0.02155275426224818,0.007886981500038808,0.01656293380443158,0.0004983212671665451,0.00015968456436469446,0.9189984824058874,0.00018195133628805824,0.0025253245904595335,0.05144051472778826,0.0017458058035750802,2014,14169849,RO,Residential-Owned,residential_owned,11684080,0.8245733599560588,792486,49530.375,182178.0,1899409.0,19917.0,7549.0,5060.0,320501.0,11684080.0,51155.0,0.012856735452861917,0.13404581799001528,0.0014055901371990626,0.0005327509135771313,0.00035709625416615237,0.022618519082313437,0.8245733599560588,0.0036101302138082064,99548.0,228467.0,8030.0,2794.0,2607.0,43281.0,792486.0,27038.0,6221.75,14279.1875,501.875,174.625,162.9375,2705.0625,49530.375,1689.875,1.8300518342909953,8.313712702490951,2.480323785803238,2.701861130994989,1.9409282700421941,7.405120029574178,14.743579066380983,1.8919668614542495,254.38015382802902
2010,49,UT,Utah,57046,3565.375,219889.375,213355.058738,0.01621440326527828,C,Commercial,commercial,26171,1635.6875,0.45877011534551065,0.007438683656270341,747.0,26171.0,1286.0,290.0,3461184.0,195.0,3720.0,22909.0,1728.0,46.6875,1635.6875,80.375,18.125,216324.0,12.1875,232.5,1431.8125,108.0,0.013094695508887564,0.45877011534551065,0.022543210742208043,0.005083616730357956,0.003418294008344143,0.06521053185148827,0.4015881919854153,0.0302913438277881,0.00021232267361713134,0.007438683656270341,0.00036552470986831446,8.242781171213935e-05,0.9837855967347218,5.5425597530576456e-05,0.0010573498605833047,0.006511512891425518,0.0004911560642709544,2014,1366222,RO,Residential-Owned,residential_owned,861476,0.6305534532455194,52826,3301.625,1492.0,462862.0,2965.0,909.0,932.0,27879.0,861476.0,7707.0,0.0010920626369652956,0.33878974280900176,0.0021702183100550275,0.0006653384296256391,0.0006821731753697423,0.02040590767825434,0.6305534532455194,0.0056411037152088025,849.0,32926.0,1795.0,433.0,444.0,5566.0,52826.0,3027.0,53.0625,2057.875,112.1875,27.0625,27.75,347.875,3301.625,189.1875,1.7573616018845701,14.057644414748223,1.6518105849582172,2.0993071593533488,2.099099099099099,5.008803449514912,16.307802975807366,2.5460852329038652,383.19166988044736
2010,50,VT,Vermont,12105,756.5625,24901.875,23873.081385,0.030381748362322113,RO,Residential-Owned,residential_owned,9609,600.5625,0.7938042131350681,0.02411715985242075,181.0,1296.0,28.0,24.0,386325.0,47.0,720.0,9609.0,200.0,11.3125,81.0,1.75,1.5,24145.3125,2.9375,45.0,600.5625,12.5,0.014952498967368855,0.10706319702602231,0.002313093762907889,0.001982651796778191,0.003882693102023957,0.05947955390334572,0.7938042131350681,0.016522098306484923,0.00045428306101448187,0.003252767110910323,7.027583264312426e-05,6.02364279798208e-05,0.9696182516376779,0.00011796300479381573,0.0018070928393946238,0.02411715985242075,0.0005019702331651733,2014,130904,RO,Residential-Owned,residential_owned,114977,0.8783306850821977,11628,726.75,653.0,6640.0,109.0,70.0,116.0,7886.0,114977.0,453.0,0.004988388437328118,0.05072419482979894,0.0008326712705494102,0.000534743017784025,0.0008861455723278127,0.06024262054635458,0.8783306850821977,0.0034605512436594755,267.0,1616.0,48.0,35.0,67.0,1109.0,11628.0,282.0,16.6875,101.0,3.0,2.1875,4.1875,69.3125,726.75,17.625,2.445692883895131,4.108910891089109,2.2708333333333335,2.0,1.7313432835820894,7.110910730387737,9.887942896456828,1.6063829787234043,173.0247005369682
2010,51,VA,Virginia,398849,24928.0625,104804.4375,102258.180558,0.23785312048452148,RO,Residential-Owned,residential_owned,316389,19774.3125,0.7932550915258657,0.18867819885966183,17242.0,40870.0,4910.0,799.0,1278022.0,1807.0,8407.0,316389.0,8425.0,1077.625,2554.375,306.875,49.9375,79876.375,112.9375,525.4375,19774.3125,526.5625,0.04322939257714072,0.10246985701355651,0.012310423242881391,0.0020032643932916968,0.004530536619121522,0.021078152383483473,0.7932550915258657,0.021123282244659005,0.010282245921123331,0.024372775246277144,0.002928072582804521,0.00047648268709996175,0.7621468795154785,0.001077602272327448,0.005013504318459798,0.18867819885966183,0.005024238596767432,2014,5470805,RO,Residential-Owned,residential_owned,5022590,0.9180714721142501,375446,23465.375,41944.0,263092.0,17335.0,2631.0,4739.0,99828.0,5022590.0,18646.0,0.00766687900592326,0.048090180512739895,0.003168637887842831,0.0004809164282038932,0.0008662344938267769,0.018247406003321268,0.9180714721142501,0.0034082735538919777,20109.0,50861.0,6543.0,992.0,2076.0,12674.0,375446.0,13124.0,1256.8125,3178.8125,408.9375,62.0,129.75,792.125,23465.375,820.25,2.085832214431349,5.172764986925149,2.6493963013907993,2.652217741935484,2.2827552986512525,7.876597759192046,13.377662833003948,1.4207558671136848,219.4637068163641
2010,53,WA,Washington,265217,16576.0625,175329.5625,172117.960159,0.0945423137070795,RO,Residential-Owned,residential_owned,185479,11592.4375,0.6993480810053654,0.0661179856648533,8653.0,38774.0,4111.0,1453.0,2540056.0,2620.0,12148.0,185479.0,11979.0,540.8125,2423.375,256.9375,90.8125,158753.5,163.75,759.25,11592.4375,748.6875,0.03262611371065957,0.1461972648812105,0.0155005146728905,0.005478532673244928,0.009878703099725885,0.0458040020059046,0.6993480810053654,0.04516678795099861,0.0030845482774760247,0.013821827679516396,0.0014654545208256024,0.0005179531546484067,0.9054576862929206,0.0009339554474733832,0.004330416326681931,0.0661179856648533,0.004270172635604449,2014,5318059,RO,Residential-Owned,residential_owned,4666014,0.8773904163154264,249385,15586.5625,25612.0,386463.0,14931.0,5753.0,13803.0,174393.0,4666014.0,31090.0,0.004816042845707428,0.07266993465096946,0.0028076033003770736,0.0010817856665373588,0.0025954958378611444,0.03279260346679117,0.8773904163154264,0.005846117916329999,10305.0,49828.0,6238.0,2154.0,3576.0,20194.0,249385.0,17227.0,644.0625,3114.25,389.875,134.625,223.5,1262.125,15586.5625,1076.6875,2.4853954391072297,7.755940435096733,2.3935556268034626,2.670844939647168,3.8598993288590604,8.635881945132217,18.710082803697095,1.8047251407674,320.827639253894
2010,54,WV,West Virginia,137089,8568.0625,62755.25,62266.296765,0.13653140573896208,RO,Residential-Owned,residential_owned,105769,6610.5625,0.7715352800005836,0.10533879635568338,11625.0,11365.0,73.0,24.0,866995.0,73.0,4040.0,105769.0,4120.0,726.5625,710.3125,4.5625,1.5,54187.1875,4.5625,252.5,6610.5625,257.5,0.08479892624499413,0.08290234810962221,0.0005325007841621137,0.00017506875095740722,0.0005325007841621137,0.02946990641116355,0.7715352800005836,0.030053468914354908,0.011577716605383613,0.011318774126467507,7.270308061875302e-05,2.3902382669179072e-05,0.863468594261038,7.270308061875302e-05,0.004023567749311811,0.10533879635568338,0.004103242358209074,2014,1063393,RO,Residential-Owned,residential_owned,994073,0.9348124352896813,135124,8445.25,14036.0,23577.0,217.0,52.0,175.0,22637.0,994073.0,8626.0,0.013199259351904705,0.022171483167558938,0.00020406378450864355,4.8900077393776334e-05,0.0001645675681521319,0.021287520230056055,0.9348124352896813,0.008111770530744513,11810.0,13170.0,131.0,29.0,92.0,6121.0,135124.0,6137.0,738.125,823.125,8.1875,1.8125,5.75,382.5625,8445.25,383.5625,1.1884843353090602,1.7902050113895216,1.6564885496183206,1.793103448275862,1.9021739130434783,3.698251919620977,7.356746395903023,1.4055727554179567,124.11125619123344
2010,55,WI,Wisconsin,45027,2814.1875,145339.375,140292.246684,0.01936287052287104,RO,Residential-Owned,residential_owned,29072,1817.0,0.6456570502143159,0.012501773865478643,1026.0,9169.0,683.0,230.0,2280403.0,173.0,3619.0,29072.0,1055.0,64.125,573.0625,42.6875,14.375,142525.1875,10.8125,226.1875,1817.0,65.9375,0.022786328203078153,0.20363337553023741,0.015168676571834678,0.005108046283341106,0.0038421391609478757,0.08037399782352811,0.6456570502143159,0.023430386212716814,0.00044120872268784697,0.003942926684527163,0.0002937091204637422,9.890643880916647e-05,0.980637129477129,7.439484310428609e-05,0.0015562713132624933,0.012501773865478643,0.0004536795345376984,2014,1536859,RO,Residential-Owned,residential_owned,1275161,0.8297189267200179,39822,2488.875,3389.0,93835.0,1696.0,801.0,787.0,158283.0,1275161.0,2907.0,0.002205146991363554,0.06105634934629657,0.001103549512349539,0.0005211929005848943,0.0005120834116857825,0.10299123081557905,0.8297189267200179,0.001891520302122706,1161.0,11739.0,863.0,318.0,242.0,7231.0,39822.0,1336.0,72.5625,733.6875,53.9375,19.875,15.125,451.9375,2488.875,83.5,2.9190353143841516,7.993440667859272,1.9652375434530707,2.518867924528302,3.2520661157024793,21.889503526483196,32.021520767415,2.1758982035928143,546.1110889022142
2010,56,WY,Wyoming,58292,3643.25,253325.125,251458.712277,0.014381715986521274,RO,Residential-Owned,residential_owned,46609,2913.0625,0.7995779866877102,0.011499303513617136,663.0,8475.0,60.0,181.0,3994910.0,317.0,1267.0,46609.0,720.0,41.4375,529.6875,3.75,11.3125,249681.875,19.8125,79.1875,2913.0625,45.0,0.011373773416592329,0.1453887325876621,0.0010293007616825637,0.0031050572977424002,0.005438139024222878,0.021735401084196804,0.7995779866877102,0.012351609140190763,0.00016357437897247657,0.002090939459716047,1.480311121922865e-05,4.465605217800642e-05,0.9856182840134787,7.820977094159136e-05,0.000312592365246045,0.011499303513617136,0.0001776373346307438,2014,482982,RO,Residential-Owned,residential_owned,415276,0.85981672194823,56206,3512.875,1163.0,50624.0,165.0,568.0,1585.0,12095.0,415276.0,1506.0,0.0024079572323606265,0.10481550037061423,0.0003416276382970794,0.0011760272639560066,0.003281695798187096,0.025042341122443485,0.85981672194823,0.003118128625911525,733.0,10442.0,99.0,261.0,442.0,2093.0,56206.0,1053.0,45.8125,652.625,6.1875,16.3125,27.625,130.8125,3512.875,65.8125,1.5866302864938608,4.848113388239801,1.6666666666666667,2.1762452107279695,3.585972850678733,5.778786430960344,7.388463865067786,1.4301994301994303,132.56899746105813
2015,01,AL,Alabama,381750,23859.375,133891.25,131175.460655,0.17819965830478093,RO,Residential-Owned,residential_owned,271122,16945.125,0.7102082514734774,0.1265588677378096,2371.0,77941.0,1432.0,533.0,1760510.0,1513.0,6114.0,271122.0,20724.0,148.1875,4871.3125,89.5,33.3125,110031.875,94.5625,382.125,16945.125,1295.25,0.00621087098886706,0.20416764898493778,0.003751146037982973,0.0013962017026850032,0.003963326784544859,0.016015717092337917,0.7102082514734774,0.054286836935167,0.001106775087991187,0.03638260528600637,0.0006684529422198986,0.0002488026663430209,0.8218003416952191,0.0007062634787560801,0.0028539953133606567,0.1265588677378096,0.00967389579229412,2019,3402575,RO,Residential-Owned,residential_owned,3038014,0.8928573212934322,367885,22992.8125,4158.0,263383.0,3926.0,1216.0,5183.0,43400.0,3038014.0,43295.0,0.0012220156793017053,0.07740696384355966,0.0011538320242757323,0.00035737639875682385,0.0015232581206880084,0.01275504581089322,0.8928573212934322,0.012724186829092673,2585.0,89492.0,2290.0,755.0,2003.0,9943.0,367885.0,28408.0,161.5625,5593.25,143.125,47.1875,125.1875,621.4375,22992.8125,1775.5,1.6085106382978724,2.943089885129397,1.714410480349345,1.6105960264900663,2.5876185721417873,4.364879814945188,8.258053467795643,1.5240425232328922,142.60956123117222
2015,04,AZ,Arizona,132205,8262.8125,295234.5625,294360.991275,0.027987280452640092,C,Commercial,commercial,62531,3908.1875,0.47298513671948866,0.013237567671298647,2104.0,62531.0,3522.0,574.0,4591548.0,921.0,2864.0,57620.0,2069.0,131.5,3908.1875,220.125,35.875,286971.75,57.5625,179.0,3601.25,129.3125,0.015914677962255586,0.47298513671948866,0.026640444763813775,0.004341741991603949,0.006966453613705987,0.021663325895389735,0.4358382814568284,0.015649937596913882,0.0004454085554430979,0.013237567671298647,0.0007455935989879234,0.00012151355077202385,0.9720127195473599,0.0001949720910470975,0.0006062975773712131,0.012197928215128944,0.00043799919259114524,2019,4143711,RO,Residential-Owned,residential_owned,2618623,0.6319511664785503,124956,7809.75,5954.0,1431707.0,16714.0,1997.0,5519.0,56923.0,2618623.0,6274.0,0.001436876268639391,0.34551323680633134,0.00403358245784998,0.000481935154261482,0.001331897905042123,0.013737203197809886,0.6319511664785503,0.0015141017315155425,2422.0,69414.0,4911.0,759.0,1250.0,5493.0,124956.0,3001.0,151.375,4338.375,306.9375,47.4375,78.125,343.3125,7809.75,187.5625,2.458298926507019,20.62562307315527,3.4033801669721035,2.6310935441370225,4.4152,10.362825414163481,20.956360638944908,2.0906364545151614,501.4891721190575
